,club_name,long_name,player_face_url,club_logo_url,nation_flag_url
3716,Bologna,Andreas Skov Olsen,https://cdn.sofifa.net/players/240/017/22_120.png,https://cdn.sofifa.net/teams/189/60.png,https://cdn.sofifa.net/flags/dk.png
3261,F.C. København,Nicolai Møller Boilesen,https://cdn.sofifa.net/players/200/108/22_120.png,https://cdn.sofifa.net/teams/819/60.png,https://cdn.sofifa.net/flags/dk.png
689,Watford,Moussa Sissoko,https://cdn.sofifa.net/players/183/394/22_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/fr.png
31,Tottenham Hotspur,Hugo Lloris,https://cdn.sofifa.net/players/167/948/22_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/fr.png
520,AC Milan,Olivier Giroud,https://cdn.sofifa.net/players/178/509/22_120.png,https://cdn.sofifa.net/teams/47/60.png,https://cdn.sofifa.net/flags/fr.png
621,FC Bayern München,Benjamin Pavard,https://cdn.sofifa.net/players/226/851/22_120.png,https://cdn.sofifa.net/teams/21/60.png,https://cdn.sofifa.net/flags/fr.png
6,Paris Saint-Germain,Kylian Mbappé Lottin,https://cdn.sofifa.net/players/231/747/22_120.png,https://cdn.sofifa.net/teams/73/60.png,https://cdn.sofifa.net/flags/fr.png
515,Inter Miami CF,Blaise Matuidi,https://cdn.sofifa.net/players/170/890/22_120.png,https://cdn.sofifa.net/teams/112893/60.png,https://cdn.sofifa.net/flags/fr.png
458,FC Bayern München,Corentin Tolisso,https://cdn.sofifa.net/players/219/683/22_120.png,https://cdn.sofifa.net/teams/21/60.png,https://cdn.sofifa.net/flags/fr.png
725,AS Monaco,Djibril Sidibé,https://cdn.sofifa.net/players/201/042/22_120.png,https://cdn.sofifa.net/teams/69/60.png,https://cdn.sofifa.net/flags/fr.png
186,Paris Saint-Germain,Presnel Kimpembe,https://cdn.sofifa.net/players/225/850/22_120.png,https://cdn.sofifa.net/teams/73/60.png,https://cdn.sofifa.net/flags/fr.png
290,Olympique de Marseille,Steve Mandanda,https://cdn.sofifa.net/players/163/705/22_120.png,https://cdn.sofifa.net/teams/219/60.png,https://cdn.sofifa.net/flags/fr.png
569,Manchester City,Benjamin Mendy,https://cdn.sofifa.net/players/204/884/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/fr.png
337,Juventus,Adrien Rabiot,https://cdn.sofifa.net/players/210/008/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/flags/fr.png
1103,SL Benfica,Roman Yaremchuk,https://cdn.sofifa.net/players/240/702/22_120.png,https://cdn.sofifa.net/teams/234/60.png,https://cdn.sofifa.net/flags/ua.png
571,Shakhtar Donetsk,Taras Stepanenko,https://cdn.sofifa.net/players/206/413/22_120.png,https://cdn.sofifa.net/teams/101059/60.png,https://cdn.sofifa.net/flags/ua.png
3819,Dynamo Kyiv,Illia Zabarnyi,https://cdn.sofifa.net/players/258/781/22_120.png,https://cdn.sofifa.net/teams/101047/60.png,https://cdn.sofifa.net/flags/ua.png
1442,Dynamo Kyiv,Mykola Shaparenko,https://cdn.sofifa.net/players/244/374/22_120.png,https://cdn.sofifa.net/teams/101047/60.png,https://cdn.sofifa.net/flags/ua.png
477,Manchester City,Oleksandr Zinchenko,https://cdn.sofifa.net/players/227/813/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/ua.png
1198,West Ham United,Andriy Yarmolenko,https://cdn.sofifa.net/players/194/794/22_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/ua.png
2969,Dynamo Kyiv,Oleksandr Karavaev,https://cdn.sofifa.net/players/237/109/22_120.png,https://cdn.sofifa.net/teams/101047/60.png,https://cdn.sofifa.net/flags/ua.png
4505,Dynamo Kyiv,Artem Besedin,https://cdn.sofifa.net/players/244/368/22_120.png,https://cdn.sofifa.net/teams/101047/60.png,https://cdn.sofifa.net/flags/ua.png
506,Dynamo Kyiv,Viktor Tsygankov,https://cdn.sofifa.net/players/244/369/22_120.png,https://cdn.sofifa.net/teams/101047/60.png,https://cdn.sofifa.net/flags/ua.png
6194,,Artem Dovbyk,https://cdn.sofifa.net/players/242/458/22_120.png,,https://cdn.sofifa.net/flags/ua.png
2629,KAA Gent,Roman Bezus,https://cdn.sofifa.net/players/206/544/22_120.png,https://cdn.sofifa.net/teams/674/60.png,https://cdn.sofifa.net/flags/ua.png
300,Shakhtar Donetsk,Marlos Romero Bonfim,https://cdn.sofifa.net/players/187/754/22_120.png,https://cdn.sofifa.net/teams/101059/60.png,https://cdn.sofifa.net/flags/ua.png
1690,Club Brugge KV,Eduard Sobol,https://cdn.sofifa.net/players/213/928/22_120.png,https://cdn.sofifa.net/teams/231/60.png,https://cdn.sofifa.net/flags/ua.png
4403,Ferencvárosi TC,Oleksandr Zubkov,https://cdn.sofifa.net/players/237/055/22_120.png,https://cdn.sofifa.net/teams/1874/60.png,https://cdn.sofifa.net/flags/ua.png
44,Liverpool,Trent Alexander-Arnold,https://cdn.sofifa.net/players/231/281/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/gb-eng.png
9,Tottenham Hotspur,Harry Kane,https://cdn.sofifa.net/players/202/126/22_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png
448,Tottenham Hotspur,Bamidele Alli,https://cdn.sofifa.net/players/211/117/22_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png
1484,Watford,Danny Rose,https://cdn.sofifa.net/players/169/595/22_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/gb-eng.png
557,Tottenham Hotspur,Eric Dier,https://cdn.sofifa.net/players/202/335/22_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/gb-eng.png
1973,AFC Bournemouth,Gary Cahill,https://cdn.sofifa.net/players/164/468/22_120.png,https://cdn.sofifa.net/teams/1943/60.png,https://cdn.sofifa.net/flags/gb-eng.png
166,Manchester City,John Stones,https://cdn.sofifa.net/players/203/574/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png
80,Manchester City,Kyle Walker,https://cdn.sofifa.net/players/188/377/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png
114,Manchester United,Harry Maguire,https://cdn.sofifa.net/players/203/263/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png
665,Aston Villa,Ashley Young,https://cdn.sofifa.net/players/152/908/22_120.png,https://cdn.sofifa.net/teams/2/60.png,https://cdn.sofifa.net/flags/gb-eng.png
575,Manchester United,Jesse Lingard,https://cdn.sofifa.net/players/207/494/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png
27,Manchester City,Raheem Sterling,https://cdn.sofifa.net/players/202/652/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png
169,Everton,Jordan Pickford,https://cdn.sofifa.net/players/204/935/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png
94,Manchester United,Marcus Rashford,https://cdn.sofifa.net/players/231/677/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png
1685,Chelsea,Ruben Loftus-Cheek,https://cdn.sofifa.net/players/213/666/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png
1513,Everton,Fabian Delph,https://cdn.sofifa.net/players/183/427/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png
60,Leicester City,Jamie Vardy,https://cdn.sofifa.net/players/208/830/22_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/gb-eng.png
2047,Manchester United,Phil Jones,https://cdn.sofifa.net/players/194/957/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png
2493,Brighton & Hove Albion,Daniel Nii Tackie Mensah Welbeck,https://cdn.sofifa.net/players/186/146/22_120.png,https://cdn.sofifa.net/teams/1808/60.png,https://cdn.sofifa.net/flags/gb-eng.png
273,West Ham United,Declan Rice,https://cdn.sofifa.net/players/234/378/22_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/gb-eng.png
357,Leeds United,Kalvin Phillips,https://cdn.sofifa.net/players/224/081/22_120.png,https://cdn.sofifa.net/teams/8/60.png,https://cdn.sofifa.net/flags/gb-eng.png
193,Chelsea,Mason Mount,https://cdn.sofifa.net/players/233/064/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png
117,Manchester United,Luke Shaw,https://cdn.sofifa.net/players/205/988/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png
508,Arsenal,Bukayo Saka,https://cdn.sofifa.net/players/246/669/22_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/gb-eng.png
118,Manchester City,Jack Grealish,https://cdn.sofifa.net/players/206/517/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png
139,Manchester City,Philip Foden,https://cdn.sofifa.net/players/237/692/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/gb-eng.png
45,Manchester United,Jadon Sancho,https://cdn.sofifa.net/players/233/049/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/gb-eng.png
757,Aston Villa,Tyrone Mings,https://cdn.sofifa.net/players/212/419/22_120.png,https://cdn.sofifa.net/teams/2/60.png,https://cdn.sofifa.net/flags/gb-eng.png
379,Chelsea,Reece James,https://cdn.sofifa.net/players/238/074/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/gb-eng.png
7768,Blackpool,Reece James,https://cdn.sofifa.net/players/211/514/22_120.png,https://cdn.sofifa.net/teams/1926/60.png,https://cdn.sofifa.net/flags/gb-eng.png
354,Everton,Dominic Calvert-Lewin,https://cdn.sofifa.net/players/221/479/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/gb-eng.png
786,Atalanta,Mario Pašalić,https://cdn.sofifa.net/players/223/273/22_120.png,https://cdn.sofifa.net/teams/39/60.png,https://cdn.sofifa.net/flags/hr.png
696,CA Osasuna,Ante Budimir,https://cdn.sofifa.net/players/188/335/22_120.png,https://cdn.sofifa.net/teams/479/60.png,https://cdn.sofifa.net/flags/hr.png
718,Beşiktaş JK,Domagoj Vida,https://cdn.sofifa.net/players/199/206/22_120.png,https://cdn.sofifa.net/teams/327/60.png,https://cdn.sofifa.net/flags/hr.png
128,Inter,Marcelo Brozović,https://cdn.sofifa.net/players/216/352/22_120.png,https://cdn.sofifa.net/teams/44/60.png,https://cdn.sofifa.net/flags/hr.png
296,Inter,Ivan Perišić,https://cdn.sofifa.net/players/181/458/22_120.png,https://cdn.sofifa.net/teams/44/60.png,https://cdn.sofifa.net/flags/hr.png
250,AC Milan,Ante Rebić,https://cdn.sofifa.net/players/220/018/22_120.png,https://cdn.sofifa.net/teams/47/60.png,https://cdn.sofifa.net/flags/hr.png
179,TSG Hoffenheim,Andrej Kramarić,https://cdn.sofifa.net/players/216/354/22_120.png,https://cdn.sofifa.net/teams/10029/60.png,https://cdn.sofifa.net/flags/hr.png
1217,Genoa,Milan Badelj,https://cdn.sofifa.net/players/201/144/22_120.png,https://cdn.sofifa.net/teams/110556/60.png,https://cdn.sofifa.net/flags/hr.png
1811,Torino F.C.,Marko Pjaca,https://cdn.sofifa.net/players/229/593/22_120.png,https://cdn.sofifa.net/teams/54/60.png,https://cdn.sofifa.net/flags/hr.png
791,Olympique de Marseille,Duje Ćaleta-Car,https://cdn.sofifa.net/players/225/263/22_120.png,https://cdn.sofifa.net/teams/219/60.png,https://cdn.sofifa.net/flags/hr.png
2732,FC Lokomotiv Moscow,Tin Jedvaj,https://cdn.sofifa.net/players/215/930/22_120.png,https://cdn.sofifa.net/teams/100765/60.png,https://cdn.sofifa.net/flags/hr.png
2763,Hajduk Split,Lovre Kalinić,https://cdn.sofifa.net/players/220/932/22_120.png,https://cdn.sofifa.net/teams/263/60.png,https://cdn.sofifa.net/flags/hr.png
1949,RB Leipzig,Joško Gvardiol,https://cdn.sofifa.net/players/251/517/22_120.png,https://cdn.sofifa.net/teams/112172/60.png,https://cdn.sofifa.net/flags/hr.png
1305,Dinamo Zagreb,Bruno Petković,https://cdn.sofifa.net/players/215/455/22_120.png,https://cdn.sofifa.net/teams/211/60.png,https://cdn.sofifa.net/flags/hr.png
282,Dinamo Zagreb,Dominik Livaković,https://cdn.sofifa.net/players/241/671/22_120.png,https://cdn.sofifa.net/teams/211/60.png,https://cdn.sofifa.net/flags/hr.png
504,West Ham United,Nikola Vlašić,https://cdn.sofifa.net/players/241/095/22_120.png,https://cdn.sofifa.net/teams/19/60.png,https://cdn.sofifa.net/flags/hr.png
3812,Celtic,Josip Juranović,https://cdn.sofifa.net/players/257/771/22_120.png,https://cdn.sofifa.net/teams/78/60.png,https://cdn.sofifa.net/flags/hr.png
1000,Dinamo Zagreb,Mislav Oršić,https://cdn.sofifa.net/players/221/174/22_120.png,https://cdn.sofifa.net/teams/211/60.png,https://cdn.sofifa.net/flags/hr.png
1397,Torino F.C.,Josip Brekalo,https://cdn.sofifa.net/players/234/711/22_120.png,https://cdn.sofifa.net/teams/54/60.png,https://cdn.sofifa.net/flags/hr.png
1954,Dinamo Zagreb,Luka Ivanušec,https://cdn.sofifa.net/players/252/931/22_120.png,https://cdn.sofifa.net/teams/211/60.png,https://cdn.sofifa.net/flags/hr.png
1916,Rangers FC,Borna Barišić,https://cdn.sofifa.net/players/241/673/22_120.png,https://cdn.sofifa.net/teams/86/60.png,https://cdn.sofifa.net/flags/hr.png
963,Arsenal,Mohamed Naser Elsayed Elneny,https://cdn.sofifa.net/players/211/454/22_120.png,https://cdn.sofifa.net/teams/1/60.png,https://cdn.sofifa.net/flags/eg.png
1661,Al Ittihad,Ahmed Elsayed Ali Elsayed Hegazy,https://cdn.sofifa.net/players/210/648/22_120.png,https://cdn.sofifa.net/teams/607/60.png,https://cdn.sofifa.net/flags/eg.png
5598,Ipswich Town,Sam Morsy,https://cdn.sofifa.net/players/197/975/22_120.png,https://cdn.sofifa.net/teams/94/60.png,https://cdn.sofifa.net/flags/eg.png
16,Liverpool,Sadio Mané,https://cdn.sofifa.net/players/208/722/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/sn.png
56,Napoli,Kalidou Koulibaly,https://cdn.sofifa.net/players/201/024/22_120.png,https://cdn.sofifa.net/teams/48/60.png,https://cdn.sofifa.net/flags/sn.png
2498,Atakaş Hatayspor,Mame Biram Diouf,https://cdn.sofifa.net/players/187/084/22_120.png,https://cdn.sofifa.net/teams/101028/60.png,https://cdn.sofifa.net/flags/sn.png
219,Paris Saint-Germain,Idrissa Gana Gueye,https://cdn.sofifa.net/players/193/474/22_120.png,https://cdn.sofifa.net/teams/73/60.png,https://cdn.sofifa.net/flags/sn.png
1307,Real Betis Balompié,Youssouf Sabaly,https://cdn.sofifa.net/players/215/699/22_120.png,https://cdn.sofifa.net/teams/449/60.png,https://cdn.sofifa.net/flags/sn.png
828,Watford,Ismaïla Sarr,https://cdn.sofifa.net/players/235/353/22_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/sn.png
1222,FC Schalke 04,Salif Sané,https://cdn.sofifa.net/players/201/956/22_120.png,https://cdn.sofifa.net/teams/34/60.png,https://cdn.sofifa.net/flags/sn.png
693,Crystal Palace,Cheikhou Kouyaté,https://cdn.sofifa.net/players/186/801/22_120.png,https://cdn.sofifa.net/teams/1799/60.png,https://cdn.sofifa.net/flags/sn.png
1308,Cagliari,Keita Baldé Diao,https://cdn.sofifa.net/players/215/785/22_120.png,https://cdn.sofifa.net/teams/1842/60.png,https://cdn.sofifa.net/flags/sn.png
1691,AFC Bournemouth,Jefferson Andrés Lerma Solís,https://cdn.sofifa.net/players/213/991/22_120.png,https://cdn.sofifa.net/teams/1943/60.png,https://cdn.sofifa.net/flags/co.png
2142,Elche CF,Johan Andrés Mojica Palacio,https://cdn.sofifa.net/players/214/026/22_120.png,https://cdn.sofifa.net/teams/468/60.png,https://cdn.sofifa.net/flags/co.png
604,Tottenham Hotspur,Davinson Sánchez Mina,https://cdn.sofifa.net/players/220/793/22_120.png,https://cdn.sofifa.net/teams/18/60.png,https://cdn.sofifa.net/flags/co.png
582,Shenzhen FC,Juan Fernando Quintero Paniagua,https://cdn.sofifa.net/players/210/513/22_120.png,https://cdn.sofifa.net/teams/111773/60.png,https://cdn.sofifa.net/flags/co.png
517,Napoli,David Ospina Ramírez,https://cdn.sofifa.net/players/176/550/22_120.png,https://cdn.sofifa.net/teams/48/60.png,https://cdn.sofifa.net/flags/co.png
593,FC Porto,Andrés Mateus Uribe Villa,https://cdn.sofifa.net/players/214/047/22_120.png,https://cdn.sofifa.net/teams/236/60.png,https://cdn.sofifa.net/flags/co.png
1203,Pachuca,Oscar Fabián Murillo Murillo,https://cdn.sofifa.net/players/198/581/22_120.png,https://cdn.sofifa.net/teams/110147/60.png,https://cdn.sofifa.net/flags/co.png
3433,Club Brugge KV,José Heriberto Izquierdo Mena,https://cdn.sofifa.net/players/219/411/22_120.png,https://cdn.sofifa.net/teams/231/60.png,https://cdn.sofifa.net/flags/co.png
389,Club América,Francisco Guillermo Ochoa Magaña,https://cdn.sofifa.net/players/140/233/22_120.png,https://cdn.sofifa.net/teams/1879/60.png,https://cdn.sofifa.net/flags/mx.png
355,Napoli,Hirving Rodrigo Lozano Bahena,https://cdn.sofifa.net/players/221/992/22_120.png,https://cdn.sofifa.net/teams/48/60.png,https://cdn.sofifa.net/flags/mx.png
1789,CF Monterrey,Jesús Daniel Gallardo Vasconcelos,https://cdn.sofifa.net/players/226/045/22_120.png,https://cdn.sofifa.net/teams/1032/60.png,https://cdn.sofifa.net/flags/mx.png
1079,Ajax,Edson Omar Álvarez Velázquez,https://cdn.sofifa.net/players/235/844/22_120.png,https://cdn.sofifa.net/teams/245/60.png,https://cdn.sofifa.net/flags/mx.png
2689,Tigres U.A.N.L.,Carlos Joel Salcedo Hernández,https://cdn.sofifa.net/players/212/888/22_120.png,https://cdn.sofifa.net/teams/1970/60.png,https://cdn.sofifa.net/flags/mx.png
217,FC Porto,Jesús Manuel Corona Ruíz,https://cdn.sofifa.net/players/193/165/22_120.png,https://cdn.sofifa.net/teams/236/60.png,https://cdn.sofifa.net/flags/mx.png
2459,Tigres U.A.N.L.,Hugo Ayala Castro,https://cdn.sofifa.net/players/171/896/22_120.png,https://cdn.sofifa.net/teams/1970/60.png,https://cdn.sofifa.net/flags/mx.png
168,Wolverhampton Wanderers,Raúl Alonso Jiménez Rodríguez,https://cdn.sofifa.net/players/204/838/22_120.png,https://cdn.sofifa.net/teams/110/60.png,https://cdn.sofifa.net/flags/mx.png
3158,Fútbol Club Juárez,Marco Jhonfai Fabián De La Mora,https://cdn.sofifa.net/players/186/307/22_120.png,https://cdn.sofifa.net/teams/113134/60.png,https://cdn.sofifa.net/flags/mx.png
8676,Club Deportivo Guadalajara,Oribe Peralta Morones,https://cdn.sofifa.net/players/158/543/22_120.png,https://cdn.sofifa.net/teams/1880/60.png,https://cdn.sofifa.net/flags/mx.png
242,Ajax,Nicolás Alejandro Tagliafico,https://cdn.sofifa.net/players/211/256/22_120.png,https://cdn.sofifa.net/teams/245/60.png,https://cdn.sofifa.net/flags/ar.png
453,River Plate,Franco Armani,https://cdn.sofifa.net/players/214/584/22_120.png,https://cdn.sofifa.net/teams/1876/60.png,https://cdn.sofifa.net/flags/ar.png
1604,Boca Juniors,Faustino Marcos Alberto Rojo,https://cdn.sofifa.net/players/201/862/22_120.png,https://cdn.sofifa.net/teams/1877/60.png,https://cdn.sofifa.net/flags/ar.png
789,Boca Juniors,Cristian David Pavón,https://cdn.sofifa.net/players/224/254/22_120.png,https://cdn.sofifa.net/teams/1877/60.png,https://cdn.sofifa.net/flags/ar.png
1718,CF Monterrey,Maximiliano Eduardo Meza,https://cdn.sofifa.net/players/216/700/22_120.png,https://cdn.sofifa.net/teams/1032/60.png,https://cdn.sofifa.net/flags/ar.png
868,Fatih Karagümrük S.K.,Lucas Rodrigo Biglia,https://cdn.sofifa.net/players/158/963/22_120.png,https://cdn.sofifa.net/teams/111117/60.png,https://cdn.sofifa.net/flags/ar.png
1177,Girona FC,Cristhian Ricardo Stuani Curbelo,https://cdn.sofifa.net/players/186/537/22_120.png,https://cdn.sofifa.net/teams/110062/60.png,https://cdn.sofifa.net/flags/uy.png
74,Manchester United,Edinson Roberto Cavani Gómez,https://cdn.sofifa.net/players/179/813/22_120.png,https://cdn.sofifa.net/teams/11/60.png,https://cdn.sofifa.net/flags/uy.png
1052,Cagliari,Nahitan Michel Nández Acosta,https://cdn.sofifa.net/players/230/965/22_120.png,https://cdn.sofifa.net/teams/1842/60.png,https://cdn.sofifa.net/flags/uy.png
778,Inter,Matías Vecino Falero,https://cdn.sofifa.net/players/219/985/22_120.png,https://cdn.sofifa.net/teams/44/60.png,https://cdn.sofifa.net/flags/uy.png
800,Juventus,Rodrigo Bentancur Colmán,https://cdn.sofifa.net/players/227/535/22_120.png,https://cdn.sofifa.net/teams/45/60.png,https://cdn.sofifa.net/flags/uy.png
403,Galatasaray SK,Néstor Fernando Muslera Micol,https://cdn.sofifa.net/players/182/494/22_120.png,https://cdn.sofifa.net/teams/325/60.png,https://cdn.sofifa.net/flags/uy.png
468,Fiorentina,Lucas Torreira Di Pascua,https://cdn.sofifa.net/players/223/959/22_120.png,https://cdn.sofifa.net/teams/110374/60.png,https://cdn.sofifa.net/flags/uy.png
159,Sporting CP,Sebastián Coates Nión,https://cdn.sofifa.net/players/197/655/22_120.png,https://cdn.sofifa.net/teams/237/60.png,https://cdn.sofifa.net/flags/uy.png
3910,Club Atlético Rentistas,Jonathan Matías Urretaviscaya da Luz,https://cdn.sofifa.net/players/189/338/22_120.png,https://cdn.sofifa.net/teams/115535/60.png,https://cdn.sofifa.net/flags/uy.png
85,Liverpool,Roberto Firmino Barbosa de Oliveira,https://cdn.sofifa.net/players/201/942/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/br.png
20,Liverpool,Alisson Ramsés Becker,https://cdn.sofifa.net/players/212/831/22_120.png,https://cdn.sofifa.net/teams/9/60.png,https://cdn.sofifa.net/flags/br.png
191,Manchester City,Gabriel Fernando de Jesus,https://cdn.sofifa.net/players/230/666/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/br.png
71,Chelsea,Thiago Emiliano da Silva,https://cdn.sofifa.net/players/164/240/22_120.png,https://cdn.sofifa.net/teams/5/60.png,https://cdn.sofifa.net/flags/br.png
140,Manchester City,Fernando Luiz Rosa,https://cdn.sofifa.net/players/135/507/22_120.png,https://cdn.sofifa.net/teams/10/60.png,https://cdn.sofifa.net/flags/br.png
1525,Al Shabab,Odion Jude Ighalo,https://cdn.sofifa.net/players/185/195/22_120.png,https://cdn.sofifa.net/teams/111674/60.png,https://cdn.sofifa.net/flags/ng.png
2108,CD Leganés,Kenneth Josiah Omeruo,https://cdn.sofifa.net/players/207/624/22_120.png,https://cdn.sofifa.net/teams/100888/60.png,https://cdn.sofifa.net/flags/ng.png
2694,Watford,William Troost-Ekong,https://cdn.sofifa.net/players/213/414/22_120.png,https://cdn.sofifa.net/teams/1795/60.png,https://cdn.sofifa.net/flags/ng.png
91,Leicester City,Onyinye Wilfred Ndidi,https://cdn.sofifa.net/players/226/790/22_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/ng.png
795,Leicester City,Kelechi Promise Iheanacho,https://cdn.sofifa.net/players/225/719/22_120.png,https://cdn.sofifa.net/teams/95/60.png,https://cdn.sofifa.net/flags/ng.png
3273,Fatih Karagümrük S.K.,Ahmed Musa,https://cdn.sofifa.net/players/201/818/22_120.png,https://cdn.sofifa.net/teams/111117/60.png,https://cdn.sofifa.net/flags/ng.png
2008,Rangers FC,Leon Aderemi Balogun,https://cdn.sofifa.net/players/188/182/22_120.png,https://cdn.sofifa.net/teams/86/60.png,https://cdn.sofifa.net/flags/ng.png
673,Spartak Moskva,Victor Moses,https://cdn.sofifa.net/players/172/962/22_120.png,https://cdn.sofifa.net/teams/100767/60.png,https://cdn.sofifa.net/flags/ng.png
5891,Venezia FC,Tyronne Ebuehi,https://cdn.sofifa.net/players/224/213/22_120.png,https://cdn.sofifa.net/teams/205/60.png,https://cdn.sofifa.net/flags/ng.png
974,Everton,Alex Iwobi,https://cdn.sofifa.net/players/213/655/22_120.png,https://cdn.sofifa.net/teams/7/60.png,https://cdn.sofifa.net/flags/ng.png
2171,US Salernitana 1919,Simeon Tochukwu Nwankwo,https://cdn.sofifa.net/players/219/496/22_120.png,https://cdn.sofifa.net/teams/110373/60.png,https://cdn.sofifa.net/flags/ng.png
35,FC Bayern München,Thomas Müller,https://cdn.sofifa.net/players/189/596/22_120.png,https://cdn.sofifa.net/teams/21/60.png,https://cdn.sofifa.net/flags/de.png
1147,OGC Nice,Dante Bonfim da Costa Santos,https://cdn.sofifa.net/players/158/625/22_120.png,https://cdn.sofifa.net/teams/72/60.png,https://cdn.sofifa.net/flags/br.png
107,Real Madrid CF,David Olatukunbo Alaba,https://cdn.sofifa.net/players/197/445/22_120.png,https://cdn.sofifa.net/teams/243/60.png,https://cdn.sofifa.net/flags/at.png
146,Olympique Lyonnais,Jérôme Boateng,https://cdn.sofifa.net/players/183/907/22_120.png,https://cdn.sofifa.net/teams/66/60.png,https://cdn.sofifa.net/flags/de.png
511,US Salernitana 1919,Franck Bilal Ribéry,https://cdn.sofifa.net/players/156/616/22_120.png,https://cdn.sofifa.net/teams/110373/60.png,https://cdn.sofifa.net/flags/fr.png
889,Fenerbahçe SK,Luiz Gustavo Dias,https://cdn.sofifa.net/players/185/221/22_120.png,https://cdn.sofifa.net/teams/326/60.png,https://cdn.sofifa.net/flags/br.png
7595,FC Luzern,Holger Badstuber,https://cdn.sofifa.net/players/192/620/22_120.png,https://cdn.sofifa.net/teams/897/60.png,https://cdn.sofifa.net/flags/de.png
1968,Genoa,Goran Pandev,https://cdn.sofifa.net/players/137/506/22_120.png,https://cdn.sofifa.net/teams/110556/60.png,https://cdn.sofifa.net/flags/mk.png
2429,Newell's Old Boys,Maximiliano Rubén Rodríguez,https://cdn.sofifa.net/players/110/381/22_120.png,https://cdn.sofifa.net/teams/110396/60.png,https://cdn.sofifa.net/flags/ar.png
30,FC Barcelona,Sergio Leonel Agüero del Castillo,https://cdn.sofifa.net/players/153/079/22_120.png,https://cdn.sofifa.net/teams/241/60.png,https://cdn.sofifa.net/flags/ar.png
5593,GZT Giresunspor,Ibrahima Baldé,https://cdn.sofifa.net/players/197/238/22_120.png,https://cdn.sofifa.net/teams/112120/60.png,https://cdn.sofifa.net/flags/sn.png
17379,Racing Club de Lens,Ibrahima Baldé,https://cdn.sofifa.net/players/263/110/22_120.png,https://cdn.sofifa.net/teams/64/60.png,https://cdn.sofifa.net/flags/fr.png
82,Atlético de Madrid,Jorge Resurrección Merodio,https://cdn.sofifa.net/players/193/747/22_120.png,https://cdn.sofifa.net/teams/240/60.png,https://cdn.sofifa.net/flags/es.png
